17022;10050;KTDE;CA;Gualala;The Tide Community Radio, Inc.;;;
17047;10050;KTED;WY;Evansville;Breck Media Group Wyoming, Inc.;10000;42.75828;-106.32361
17087;10050;KTFR;OK;Chelsea;Key Plus Broadcasting, LLC;25000;36.45925;-95.49914
17113;10050;KTGR;MO;Fulton;Zimmer Radio of Mid-Missouri, Inc.;6000;38.86614;-91.95433
18005;10050;KUOZ;AR;Clarksville;;;;
18027;10050;KUPV;CA;;;;;
18869;10050;KVWF;KS;Augusta;My Town Media Inc;25000;37.73694;-97.15725
19192;10050;KWIQ;WA;Moses Lake;Alpha Media Licensee LLC;50000;47.10236;-119.24114
19646;10050;KXAC;MN;St. James;Subarctic Media, LLC;34000;43.95081;-94.39053
19747;10050;KXDZ;CA;Templeton;Dimes Media Corporation;;;
20076;10050;KXQQ;NV;Henderson;Audacy, Inc.;100000;36.00831;-115.00639
21075;10050;KZDB;NM;Roswell;Majestic Broadcasting, LLC;100000;33.39369;-104.60494
21182;10050;KZHE;AR;Stamps;A-1 COMMUNICATIONS;50000;33.476111;-93.273056
21447;10050;KZRJ;AZ;;;;;
21660;10050;KZZO;CA;Sacramento;Bonneville International Corporation;;;
21960;10050;WALC;SC;Charleston;Radio Training Network Inc;13500;32.81694;-79.83583
22049;10050;WAON;MS;Picayune;;100;30.584722;-89.712778
22229;10050;WAVL;WI;Rothschild;Sunrise Broadcasting, LLC;25000;44.83692;-89.76594
22305;10050;W263BI;FL;Fort  Myers;HOPE MEDIA GROUP;250;26.78561;-81.79619
22638;10050;WBLE;MS;Batesville;J Boyd Ingram;50000;34.378889;-89.765833
22732;10050;WBOU;TN;Nashville;;100;36.128333;-86.851389
23234;10050;W263AO;IL;Galesburg;UNIVERSITY OF NORTHWESTERN - ST. PAUL;19;40.94281;-90.34431
24098;10050;WDPI;FL;Palatka;;100;29.647778;-81.638333
24146;10050;WDRE;PA;Susquehanna;Equinox Broadcasting Corporation;;;
24334;10050;WDYK;WV;Ridgeley;West Virginia Radio Corporation;6000;39.71386;-78.71544
24410;10050;WEBI;VA;;;;;
24438;10050;W263DC;NY;Tonawanda;;220;43.03006;-78.92058
24487;10050;WEEH;MI;;;;;
25127;10050;WFCX;FL;Apalachicola;East Bay Broadcasting, Inc.;11500;29.732500;-84.890000
25424;10050;WFOI;MS;Fayette;;100;31.709444;-91.058333
26176;10050;WGRG;IL;Geneseo;;100;41.452778;-90.155833
26611;10050;WHHZ;FL;Newberry;Marc Radio Gainesville, LLC;44000;29.608611;-82.849722
26614;10050;WHIC;TN;Carthage;;100;36.240000;-85.947778
27403;10050;WIML;TN;Lebanon;;100;36.208333;-86.271111
27899;10050;WJFN;VA;Goochland;MAGA Radio Network, LLC;2600;37.793611;-77.932500
28053;10050;WJLL;TN;Memphis;;82;35.247222;-89.975000
28100;10050;WJNG;PA;Johnsonburg;Southern Belle, LLC;1300;41.38644;-78.69197
28195;10050;WJQX;AL;Helena;Cumulus Media, Inc.;69000;33.095000;-87.254444
28209;10050;WJRL;AL;Slocomb;Alabama Media, LLC;;;
28223;10050;W263DA;NJ;Toms River;Beasley Media Group;;;
28540;10050;WKEE;WV;Huntington;iHeartMedia, Inc.;53000;38.39311;-82.47319
28586;10050;W263CU;MA;Hyannis;Coxswain Media LLC;250;41.689;-70.34642
29030;10050;WKXA;OH;Findlay;Blanchard River Broadcasting Company, Inc.;20000;40.916667;-83.595833
29473;10050;W263BZ;ME;Portland;;250;43.74397;-70.33311
29807;10050;W263CR;MD;Halfway;Manning Broadcasting Inc;;;
30067;10050;WJNG;PA;Johnsonburg;Southern Belle, LLC;1300;41.38644;-78.69197
30821;10050;WNNX;GA;College Park;Radio License Holding SRC LLC;13500;33.759444;-84.388611
31463;10050;WOMP;OH;Bellaire;Ohio Midland Newsgroup;48000;40.03589;-80.77092
31778;10050;WFCX;FL;Apalachicola;East Bay Broadcasting, Inc.;11500;29.732500;-84.890000
32520;10050;WQBG;PA;Elizabethville;Family Life Ministries, Inc.;;;
33214;10050;WRBY;MD;Salisbury;;100;38.368056;-75.605556
33223;10050;WRCH;CT;New Britain;Audacy, Inc.;7500;41.70372;-72.83206
33550;10050;W263CG;NY;Albany;;250;42.73197;-73.88197
33670;10050;WRTM;MS;Sharon;Commander Communications Corp;4600;32.521944;-90.076667
33734;10050;WRVY;IL;Henry;Virden Broadcasting Corp.;3000;41.07586;-89.35369
33905;10050;WSCN;MN;Cloquet;Minnesota Public Radio;97000;46.78908;-92.11433
34018;10050;WSGW;MI;Carrollton;Alpha Media Licensee LLC;3000;43.56169;-83.98108
34077;10050;WSJD;IN;Princeton;WSJD Inc.;6000;38.390000;-87.573056
34825;10050;WTLX;WI;Monona;Good Karma Broadcasting, LLC;6000;43.13442;-89.399
34979;10050;WTRV;MI;Walker;Townsquare Media of Grand Rapids, Inc.;3000;43.01642;-85.74003
35916;10050;WVBW;VA;Suffolk;MHR License LLC;50000;36.82903;-76.20686
36812;10050;WWKI;IN;Kokomo;Cumulus Media, Inc.;50000;40.451111;-86.036667
37680;10050;WXRS;GA;Portal;RadioJones, LLC;3000;32.581111;-82.387222
37828;10050;WXXK;NH;Lebanon;Great Eastern Radio, LLC;22000;43.655000;-72.295000
38214;10050;WYMG;IL;Chatham;Saga Communications of Illinois, LLC;50000;39.662;-89.92289
39012;10050;WZQY;VA;Glade Spring;Ladybug Radio, LLC;;;
41633;10050;KGHT;CO;El Jebel;Roaring Fork Broadcasting Company LLC;6000;39.31553;-106.9595
41764;10050;KMEM;MO;Memphis;Tri-Rivers Broadcasting Company;25000;40.499722;-92.166111
41765;10050;KMEN;CA;Mendota;Lazer Licenses LLC;;;
41964;10050;KMME;OR;Cottage Grove;Catholic Broadcasting Northwest, Inc.;10500;43.76094;-123.03644
42022;10050;KSGC;KS;Tusayan;;80;37.985556;-100.898611
42531;10050;WJQX;AL;Helena;Cumulus Media, Inc.;69000;33.095000;-87.254444
42541;10050;W263AL;PA;Scranton;;99;41.40953;-75.66658
43121;10050;WQPD;SC;Lake City;Cumulus Media, Inc.;3300;33.976667;-79.808889
43218;10050;WQSW;IN;;;;;
45570;10050;CBC1;?;;;;;
45571;10050;CBC2;?;;;;;
45572;10050;CBCF1;?;;;;;
45573;10050;CBCF2;?;;;;;
49639;10050;CFIN;QC;;;;;
49665;10050;CFJL;MB;Winnipeg;;40000;49.75556;-97.13169
49666;10050;CFJL;MB;Winnipeg;;40000;49.75556;-97.13169
49884;10050;CFRO;BC;Vancouver;;11000;49.35344;-122.95853
49885;10050;CFRP;QC;;;;;
49914;10050;CFSR;BC;;;;;
50132;10050;CHAS;ON;;;;;
50160;10050;CHBT;SK;;;;;
50269;10050;CHFT;AB;;;;;
50673;10050;CHUR;ON;;;;;
50860;10050;CIBO;QC;;;;;
51209;10050;CIOK;NB;Saint John;;100000;45.47758;-66.23328
51467;10050;CIXY;NT;;;;;
52623;10050;CKOP;MB;;;;;
52709;10050;CKRU;ON;;;;;
53505;10050;W263BZ;ME;Portland;;250;43.74397;-70.33311
53513;10050;W263CW;MD;Denton;Positive Alternative Radio Inc.;;;
53520;10050;W263AI;TN;Murfreesboro;Rutherford Group, Inc.;;;
53547;10050;W263DF;NC;Rose Hill;Mega Media, Inc.;;;
53556;10050;W263AH;FL;Ft. Pierce;The Moody Bible Institute of Chicago;;;
53578;10050;K263AP;ND;Mandan;RADIO 74 INTERNATIONALE;205;46.44525;-100.49956
53630;10050;K263BE;WA;Aberdeen;;;;
53641;10050;K263AM;OK;Tahlequah;;170;35.93703;-94.95494
53669;10050;W263BF;TN;Martin;Thunderbolt Broadcasting Company;;;
53678;10050;W263CU;MA;Hyannis;Coxswain Media LLC;250;41.689;-70.34642
53698;10050;W263CT;IL;Centralia;Samuel K. Stratemeyer;75;38.54586;-89.12978
53736;10050;K263BR;MN;Park Rapids;De La Hunt Media, Inc.;250;46.92831;-95.00642
53742;10050;K300AE;CO;Breckenridge;Mountain Community Translators, LLC;;;
53744;10050;K263BT;OR;The Dalles;Larson-Wynn, Inc;;;
53748;10050;K263BK;MO;Joplin;Community Broadcasting, Inc.;170;37.077;-94.53772
53755;10050;K263AC;CO;Canyon Valley;;250;40.46192;-106.85006
53774;10050;W263AW;PA;Johnstown;;10;40.37092;-78.98364
53777;10050;K263AB;NV;Battle Mountain;;;40.56933;-116.69508
53796;10050;W263DD;VA;Lynchburg;;;;
53806;10050;K263BL;NV;Carson City;;;39.25856;-119.71028
53807;10050;W263BG;KY;Owensboro;Hancock Communications, Inc.;;;
53813;10050;W263AQ;IL;Effingham;Cromwell Group, Inc. of Illinois;250;39.10728;-88.56228
53820;10050;W263CE;NY;Ogdensburg;Mars Hill Broadcasting Co. Inc.;;;
53848;10050;W263AE;TN;Lewisburg;ROGER W. WRIGHT;;;
53873;10050;W263BW;AL;Centre;;;;
53882;10050;W263AX;OH;Circleville;Total Media Group, Inc.;;;
53891;10050;K263AK;TX;Wichita Falls;;250;33.90039;-98.53867
53928;10050;W263CN;NY;Dunkirk;Family Life Ministries, Inc.;150;42.48906;-79.33003
53941;10050;K263BZ;IA;Waterloo;NRG License Sub, LLC;;;
53953;10050;K263AZ;NM;Hobbs;Noalmark Broadcasting Corp;250;32.78678;-103.118
53955;10050;K263CB;AR;Springdale;Rox Radio Group, LLC;;;
53958;10050;K263CC;CA;Heber;;;;
53967;10050;K263BX;ID;Rupert;;;;
53968;10050;K263BU;MO;Kansas City;Community Broadcasting, Inc.;250;38.89333;-94.61494
53973;10050;K263BD;NV;Spring Creek;Global One Media, Inc.;;;
53975;10050;K263AW;SD;Pierre;;;;
53981;10050;K263BF;NM;Alamogordo;ONE MINISTRIES, INC.;;;
53987;10050;K263BH;CA;New Auberry;Advance Ministries, Inc.;20;37.07383;-119.43206
53995;10050;W263CR;MD;Halfway;Manning Broadcasting Inc;;;
54040;10050;K263CA;AZ;Taylor;New Star Broadcasting LLC;;;
54084;10050;K263AF;OR;Sweet Home;;;;
54184;10050;K263AD;CA;Weaverville, Etc.;;10;40.71958;-122.98056
54189;10050;K263BM;AZ;Riviera;Advance Ministries, Inc.;;35.24664;-114.743
54191;10050;W263BQ;WI;Sheboygan;WRVM, Inc;150;43.76556;-87.76647
54231;10050;W263CP;NC;Lenoir;;;;
54248;10050;W263CG;NY;Albany;;250;42.73197;-73.88197
54254;10050;W263DE;MA;Greenfield;P. & M. Radio, LLC;;;
54298;10050;W263CQ;MD;Chesapeake City;SWEET TEA RADIO LLC;;;
54299;10050;W263DB;PA;Lancaster;;;;
54316;10050;W263CA;GA;Macon;;;;
54319;10050;W263AG;PA;Williamsport;Montrose Broadcasting Corporation;;;
54340;10050;K263AQ;KS;Liberal;;250;37.04114;-100.91822
54346;10050;W263BY;FL;Naples;Oscar Aguero Ministry;250;26.05314;-81.70286
54349;10050;W263BX;AL;Montgomery;Katherine T. Hagler;;;
54357;10050;W263BJ;IL;Loves Park;;230;42.32253;-88.954
54365;10050;W263CH;IN;Martinsville;Brown County Broadcasters, Inc.;;;
54380;10050;K263BC;TX;Uvalde;World Radio Network, Inc.;;;
54388;10050;W263DC;NY;Tonawanda;;220;43.03006;-78.92058
54422;10050;W263CF;MS;Meridian;Max One Communications, Inc.;;;
54477;10050;W263BA;NC;Wilmington;;19;34.25433;-77.84942
54488;10050;W263BT;FL;Clewiston;Glades Media Company LLC;;;
54490;10050;W263BI;FL;Fort  Myers;HOPE MEDIA GROUP;250;26.78561;-81.79619
54497;10050;K263BS;WA;Centralia;Premier Broadcasters Inc.;250;46.66872;-122.96514
54505;10050;W263BM;IL;De Kalb;;250;41.93836;-88.75092
54511;10050;W263BO;FL;Key West, Etc.;The School Board of Miami-Dade County, Florida;;;
54523;10050;W263AO;IL;Galesburg;UNIVERSITY OF NORTHWESTERN - ST. PAUL;19;40.94281;-90.34431
54543;10050;W263CZ;NY;Olean;Family Life Ministries, Inc.;250;42.10506;-78.39003
54563;10050;W263CY;NC;Charlotte;;;;
54592;10050;W263DA;NJ;Toms River;Beasley Media Group;;;
4369;10070;XHGY;PU;;;;;
4568;10070;KASE;TX;Austin;iHeartMedia, Inc.;100000;30.31964;-97.80194
4590;10070;WRDU;NC;Wake Forest;iHeartMedia, Inc.;100000;35.83156;-78.14694
4599;10070;KATJ;CA;George;EDB VV License LLC;;;
4858;10070;WFLA;FL;Midway;iHeartMedia, Inc.;11500;30.49242;-84.28683
4970;10070;KBHQ;AR;Moapa Valley;;100;36.240833;-93.124444
5117;10070;KBNH;TX;Brownsville;;50;25.951944;-97.488889
5245;10070;KBSF;OR;;;;;
5472;10070;KCAY;UT;Enterprise;SSR Communications, Inc.;;;
5538;10070;WMMS;OH;Cleveland;iHeartMedia, Inc.;34000;41.35839;-81.66736
5610;10070;KCGG;KS;Kansas City;;6;39.016111;-94.689722
5673;10070;KOLT;WY;Cheyenne;iHeartMedia, Inc.;100000;41.04858;-104.89164
5678;10070;KCIW;OR;Brookings;Curry Coast Community Radio;;;
5679;10070;KOLT;WY;Cheyenne;iHeartMedia, Inc.;100000;41.04858;-104.89164
5725;10070;WMTX;FL;Tampa;iHeartMedia, Inc.;100000;27.81967;-82.26056
5734;10070;KCLA;CA;;;;;
5929;10070;WKKV;WI;Racine;iHeartMedia, Inc.;50000;42.80503;-88.04842
6113;10070;WZLX;MA;Boston;iHeartMedia, Inc.;21500;42.34731;-71.08253
6488;10070;KPRC;CA;Salinas;iHeartMedia, Inc.;1400;36.53469;-121.62161
6556;10070;WHYI;FL;Fort Lauderdale;iHeartMedia, Inc.;100000;25.96758;-80.20922
6825;10070;KEAZ;AR;Kensett;Freedom Broadcasting, Inc.;50000;35.28897;-91.77153
7012;10070;WUSY;TN;Cleveland;Audacy, Inc.;100000;35.20731;-85.28608
7027;10070;KEIT;WA;;;;;
7362;10070;KEVQ;TX;Crosbyton;Mekaddesh Group Corporation;;;
7508;10070;KFBG;CA;San Diego;Lotus San Diego Corp.;;;
7832;10070;KFNS;MO;Troy;Viper Broadcasting, LLC;6000;39.052778;-90.994722
8186;10070;KGBI;NE;Omaha;UNIVERSITY OF NORTHWESTERN - ST. PAUL;100000;41.31111;-96.02725
8478;10070;KGMO;MO;Cape Girardeau;Withers Broadcasting Company of Missouri, LLC;100000;37.362500;-89.521944
8748;10070;KGWY;WY;Gillette;Legend Communications of Wyoming, LLC;100000;44.243056;-105.538611
8773;10070;KGXX;CA;Susanville;Independence Rock Media, LLC;1500;40.44322;-120.64411
8852;10070;KHAY;CA;Ventura;Cumulus Media, Inc.;;;
9202;10070;KHOK;KS;Hoisington;Eagle Communications, Inc.;100000;38.546944;-98.766389
9314;10070;KHSS;OR;Athena;Two Hearts Communications LLC;6300;45.98956;-118.17633
9536;10070;KIBG;MT;Bigfork;Anderson Radio Broadcasting, Inc.;85000;47.77356;-114.26872
9548;10070;KIBS;CA;Bishop;Great Country Broadcasting Inc.;;;
9785;10070;KIKV;MN;Sauk Centre;HBI Radio Alexandria, LLC;100000;45.69969;-95.17669
10076;10070;K264CW;IA;Sheldon;Community First Broadcasting, LLC;250;43.18136;-95.86586
10183;10070;KJAD;KS;Loomis;;100;39.046944;-95.656111
10398;10070;KJIK;AZ;Duncan;CATHY KONOPNICKI;;;
10815;10070;KJYL;IA;Eagle Grove;Minnesota Iowa Christian Broadcasting Inc;25000;42.65497;-93.99022
11057;10070;KKHT;TX;Lumberton;Salem Media of Illinois, LLC;100000;30.05161;-94.52714
11314;10070;KKRQ;IA;Iowa City;iHeartMedia, Inc.;100000;41.75722;-91.52544
11421;10070;KKVT;CO;Grand Junction;MBC Grand Broadcasting, Inc.;30000;39.06647;-108.74536
11433;10070;KKWF;WA;Seattle;Audacy, Inc.;68000;47.50372;-121.97594
11562;10070;KLBE;ND;Bismarck;;100;46.840278;-100.775278
11626;10070;KLDQ;ND;Harwood;K-LOVE, Inc.;40000;47.14525;-96.97203
11797;10070;KLKF;OR;Malin;K-LOVE, Inc.;;;
12072;10070;KMKV;HI;Kihei;K-LOVE, Inc.;;;
12083;10070;KLVF;NM;Las Vegas;Baca Broadcasting, LLC;50000;35.59667;-105.20611
12161;10070;KLYF;OR;Ankeny;;;;
12878;10070;KMZU;MO;Carrollton;Carter Media LLC;99000;39.366389;-93.403333
12973;10070;KNDL;ND;Berthold;K-LOVE, Inc.;52000;48.05389;-101.43461
13058;10070;KNGS;CA;;;;;
13359;10070;KNSH;AR;Fort Smith;Cumulus Media, Inc.;50000;35.225556;-94.341389
13851;10070;KOLF;TX;Plainview;;100;34.194722;-101.700556
13855;10070;K264BI;TX;Quanah;James G. Boles, Jr.;;;
14314;10070;KPDA;ID;Mountain Home;Radio Rancho, LLC;70000;43.24683;-115.43644
14384;10070;KPFS;OK;Elk City;;100;35.422778;-99.367222
14542;10070;KPLU;TX;Palacios;CENTRO CRISTIANO DE VIDA ETERNA;1400;28.68694;-96.13942
14576;10070;KPNC;OK;Ponca City;Team Radio LLC;25000;36.78308;-97.07114
14645;10070;KPPT;OR;Depoe Bay;PACNW Broadcasting, LLC;;;
14647;10070;K264BD;AZ;Flagstaff;;10;35.24083;-111.59767
14880;10070;KPYU;AZ;Sedro-Woolley;;;;
15379;10070;KQRZ;OR;;;;;
15941;10070;KRNP;NE;Sutherland;Eagle Communications, Inc.;100000;41.06389;-101.33822
16040;10070;KRRK;AZ;Desert Hills;SMOKE AND MIRRORS, LLC;275;34.55167;-114.19439
16178;10070;KRWS;MT;;;;;
16716;10070;KSRK;AR;;;;;
17142;10070;KTHU;CA;Corning;Results Radio of Chico Licensee, LLC;50000;39.88792;-122.62831
17574;10070;KTYK;TX;Overton;Board of Supervisors of Louisiana State University A & M College;8100;32.15211;-95.05772
17913;10070;KULL;TX;Abilene;Townsquare Media;100000;32.27653;-99.59425
17992;10070;W264BR;MN;Falcon Heights;;99;44.99831;-93.18856
18863;10070;KVVZ;CA;San Rafael;Univision Radio Stations Group, Inc.;;;
19289;10070;KWMJ;TX;Cotulla;Protelse LLC;500;28.43294;-99.23392
19413;10070;KWRD;TX;Highland Village;Inspiration Media of Texas, LLC;98000;33.53733;-96.83194
19931;10070;KXLB;MT;Churchill;Townsquare Media;;;
19941;10070;KXLL;AK;Juneau;KTOO Public Media;;;
20155;10070;KXTR;TX;Kansas City;;77;32.216667;-98.216667
20258;10070;KXXQ;NM;Milan;Relevant Radio, Inc.;100000;35.46864;-108.24061
20318;10070;KXZY;TX;Waco;;1;31.546944;-97.134167
21033;10070;KZBL;LA;Natchitoches;Baldridge-Dumas Communications, Inc.;25000;31.804722;-93.024167
21398;10070;KZBL;LA;Natchitoches;Baldridge-Dumas Communications, Inc.;25000;31.804722;-93.024167
22042;10070;WAOG;NC;;;;;
22520;10070;WBGQ;TN;Bulls Gap;Cherokee Broadcasting LLC;330;36.38008;-83.17961
22581;10070;WBIZ;WI;Eau Claire;iHeartMedia, Inc.;100000;44.92883;-91.54208
22991;10070;WBYT;IN;Elkhart;Pathfinder Communications Corporation;15000;41.616111;-86.193889
23023;10070;WBZZ;PA;New Kensington;Audacy, Inc.;14500;40.47228;-79.9945
23289;10070;WCKF;AL;Ashland;WCKF, L.L.C.;1700;33.32067;-85.86081
23299;10070;WCKP;FL;Ocala;;72;29.126667;-82.075278
23388;10070;WJTQ;FL;Pensacola;Cumulus Media, Inc.;98000;30.612500;-87.645278
23394;10070;WCOG;PA;Galeton;Family Life Ministries, Inc.;7700;41.66006;-77.63358
23662;10070;WCYO;KY;Irvine;Kentucky River Broadcasting Co., Inc.;11000;37.660000;-84.150000
24030;10070;WDMS;MS;Greenville;HIGH PLAINS RADIO NETWORK, LLC;100000;33.42233;-91.02817
24165;10070;WDRX;NY;Cortland;;100;42.615278;-76.189167
24388;10070;WEAM;GA;Buena Vista;Davis Broadcasting Inc of Columbus;2600;32.342500;-84.655000
24482;10070;WEEC;OH;Springfield;World Evangelistic Enterprise Corporation;50000;39.961667;-83.868056
24529;10070;WEFX;NY;Henderson;Community Broadcasters, LLC;6000;43.820278;-76.091389
24575;10070;WEHR;FL;Elberton;;100;27.274722;-80.286389
25047;10070;WYEZ;SC;Andrews;Byrne Acquisition Group, LLC;;;
25105;10070;WFCB;MI;Chillicothe;;;;
25338;10070;WFLA;FL;Midway;iHeartMedia, Inc.;11500;30.49242;-84.28683
26927;10070;WHUD;NY;Peekskill;6 Johnson Road Licenses, Inc.;50000;41.338333;-73.894722
27260;10070;WIGY;ME;Mexico;Bennett Radio Group, LLC;850;44.58228;-70.63256
27585;10070;WITL;MI;Lansing;Townsquare Media;26500;42.67586;-84.49997
27799;10070;W264BH;NJ;Mount Holly;FAR WEST RADIO, LLC;99;39.95261;-75.16794
28266;10070;WJTQ;FL;Pensacola;Cumulus Media, Inc.;98000;30.612500;-87.645278
29020;10070;WKWQ;SC;;;;;
29233;10070;WLEV;PA;Allentown;Cumulus Media, Inc.;9900;40.565000;-75.440556
29347;10070;WLJF;NC;;;;;
29567;10070;WLRR;GA;Milledgeville;Labranja Radio, LLC;3000;33.11403;-83.21875
29879;10070;W264BQ;ME;Bangor;Light of Life Ministries, Inc.;170;44.84311;-68.79975
29948;10070;WMGI;IN;Terre Haute;MIDWEST COMMUNICATIONS, INC.;50000;39.457778;-87.480556
30021;10070;WMJD;VA;Grundy;Peggy Sue Broadcasting Corporation;2300;37.302222;-82.117778
30114;10070;WMMS;OH;Cleveland;iHeartMedia, Inc.;34000;41.35839;-81.66736
30325;10070;WMUV;GA;Brunswick;Chesapeake-Portsmouth Broadcasting Corporation;62000;30.821111;-81.737222
31166;10070;WOBE;MI;Crystal Falls;Results Broadcasting of Iron Mountain, Inc.;75000;45.820833;-88.043333
32061;10070;WPJP;KY;Port Washington;;23;37.358611;-87.495833
32217;10070;WPPP;GA;;;;;
32892;10070;WQPO;VA;Harrisonburg;Tidewater Communications, LLC;50000;38.452222;-78.908889
33286;10070;WRES;NC;;;;;
33722;10070;W264BE;WI;Manitowoc;WRVM, Inc;80;44.14028;-87.59203
33778;10070;WRXQ;IL;Coal City;Walnut Radio Illinois, LLC;2450;41.295000;-88.170833
34676;10070;WTGE;LA;Baton Rouge;Guaranty Broadcasting Company of Baton Rouge, LLC;97000;30.366111;-91.213056
34708;10070;WTHK;VT;Wilmington;Great Eastern Radio, LLC;130;42.95922;-72.92231
34733;10070;WTIJ;NC;;;;;
34869;10070;WTNP;ME;Richland;;;;
35243;10070;WUBZ;AL;Philipsburg;;27;32.415278;-85.691667
35563;10070;WUOH;FL;Orlando;;10;28.568611;-81.231944
35702;10070;WUTQ;NY;Utica;Roser Communications Network, Inc.;1600;43.03756;-75.19542
36060;10070;WVHK;VA;Christiansburg;Cumulus Media, Inc.;;;
36749;10070;WWHX;IL;Normal;UNIVERSITY OF NORTHWESTERN - ST. PAUL;4200;40.452222;-88.963333
37867;10070;WXYX;PR;Bayamon;RAAD BROADCASTING CORP.;50000;18.287222;-66.180000
38025;10070;WYEZ;SC;Andrews;Byrne Acquisition Group, LLC;;;
38598;10070;WZBA;MD;Westminster;Shamrock Communications, Inc.;25000;39.447222;-76.780000
38824;10070;WZJS;NC;Banner Elk;High Country Adventures, LLC;;;
38881;10070;WZLX;MA;Boston;iHeartMedia, Inc.;21500;42.34731;-71.08253
39005;10070;WZQR;FL;;;;;
39181;10070;WZXL;NJ;Wildwood;iHeartMedia, Inc.;38000;39.12456;-74.76517
41263;10070;KABV;TX;Ben Bolt;Christian Ministries of the Valley;25000;27.649722;-98.129444
41581;10070;KGFT;CO;Pueblo;Bison Media, Inc.;77000;38.745278;-104.860833
41827;10070;KMGX;OR;Bend;GCC Bend, LLC;;;
41929;10070;KMKV;HI;Kihei;K-LOVE, Inc.;;;
41948;10070;KMLO;SD;Lowry;James River Broadcasting Company;100000;45.27389;-99.97289
42062;10070;KSHQ;MO;Deerfield;My Town Media Inc;17700;37.71867;-94.66886
42141;10070;K264BR;OR;Roseburg;Brooke Communications, Inc.;;;
42173;10070;KSLX;AZ;Scottsdale;Phoenix FCC License Sub, LLC;100000;33.33144;-112.06375
42202;10070;KSNA;ID;Idaho Falls;Sandhill Media Group, LLC;100000;43.35156;-112.00883
42413;10070;KYMV;UT;Woodruff;Broadway Media LS, LLC;88000;40.87106;-110.996
42540;10070;WEJK;IN;Boonville;;;;
42821;10070;WKLX;KY;Brownsville;Charles M. Anderson;16000;37.155278;-86.325833
43132;10070;WQPO;VA;Harrisonburg;Tidewater Communications, LLC;50000;38.452222;-78.908889
43321;10070;WWON;TN;Waynesboro;Jukebox Media LLC;6000;35.308333;-87.745000
43445;10070;WWTH;MI;Oscoda;Edwards Communications LC;20500;44.57833;-83.37775
44856;10070;KPDW;TX;;;;;
45570;10070;CBC1;?;;;;;
45571;10070;CBC2;?;;;;;
45572;10070;CBCF1;?;;;;;
45573;10070;CBCF2;?;;;;;
49545;10070;CFFA;QC;;;;;
49882;10070;CFRM;ON;Little Current;;27500;45.95392;-81.94714
50344;10070;CHIN;ON;;;;;
50843;10070;CIAY;YT;;;;;
51003;10070;CIGV;BC;;;;;
51123;10070;CILG;SK;;;;;
51724;10070;CJHK;NS;;;;;
52285;10070;CKCC;BC;;;;;
52360;10070;CKEX;AB;;;;;
52775;10070;CKUE;ON;Chatham;;50000;42.43725;-82.10628
53514;10070;W264CP;PA;;;;;
53528;10070;W264BW;OH;Norwood;;250;39.11639;-84.50194
53529;10070;K264BS;NM;Raton;Phillips Broadcasting, Inc.;99;36.89253;-104.44194
53531;10070;W264CH;WI;;;;;
53533;10070;W264CR;TN;Gallatin;Brayden Madison Broadcasting, LLC;;;
53542;10070;K264DC;WY;Jackson;Jackson Hole Radio, LLC;;;
53545;10070;K264CU;WA;Kelso;Washington Interstate Broadcasting Company, Inc.;250;46.01622;-122.77564
53590;10070;W264CN;WI;Appleton;;13;44.28833;-88.34889
53614;10070;W264CO;AR;Marion;Bott Broadcasting Company/Tennessee;;;
53615;10070;W264BZ;PA;Tyrone;Lightner Communications LLC;250;40.72978;-78.32278
53625;10070;K264CJ;TX;Live Oak;;250;29.60156;-98.38386
53634;10070;K264CQ;CA;Los Angeles;Lotus Los Angeles Corp.;;34.01944;-118.34581
53649;10070;W264DQ;MI;Cadillac;Northern Christian Radio;250;44.24889;-85.31339
53670;10070;W264AS;FL;Melbourne;;;;
53680;10070;W264AI;AL;Maysville;The Board of Trustees of The University of Alabama;;;
53683;10070;K264BI;TX;Quanah;James G. Boles, Jr.;;;
53688;10070;W264BR;MN;Falcon Heights;;99;44.99831;-93.18856
53691;10070;W264BQ;ME;Bangor;Light of Life Ministries, Inc.;170;44.84311;-68.79975
53705;10070;K264BK;UT;Orderville, Etc.;;;37.27358;-112.62686
53716;10070;K264CV;ND;Dickinson;;250;46.88042;-102.78961
53725;10070;K264AL;CA;Merced;;;;
53749;10070;W264DF;SC;Columbia;Glory Communications Inc;;;
53766;10070;W264BY;TN;Kingsport;Appalachian Educational Communication Corporation;;36.52703;-82.58625
53774;10070;K264CT;UT;Santa Clara;Tri-Star Media, LLC;;37.28942;-113.27689
53828;10070;K264BH;NM;Nambe;;;;
53836;10070;W264CF;MI;St. Ignace;;;;
53849;10070;K264CW;IA;Sheldon;Community First Broadcasting, LLC;250;43.18136;-95.86586
53857;10070;W264BP;IN;Nashville;Bloomington Community Radio, Inc.;;;
53864;10070;W264BH;NJ;Mount Holly;;99;39.95261;-75.16794
53888;10070;K264AF;CA;Guasti;Audacy, Inc.;250;34.03833;-117.89006
53893;10070;K264CH;WA;Spokane;QueenB Radio, Inc.;250;47.59461;-117.29908
53895;10070;W264AD;TN;Franklin;ROGER W. WRIGHT;;;
53909;10070;K264CD;IA;Des Moines;UNIVERSITY OF NORTHWESTERN - ST. PAUL;99;41.59306;-93.63022
53916;10070;W264CU;NC;Winston-Salem;Real Talk Studios, LLC;250;35.80431;-80.89147
